town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=783s,783,>> And that was one of our first successes with Flock. And that was before we had any Flock cameras. That was on other people's Flock cameras. >> Was that the trial period we had?
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=785s,785,with Flock. And that was before we had any Flock cameras. That was on other people's Flock cameras. >> Was that the trial period we had? >> That was the trial period and we tracked
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=799s,799,">> Yeah. >> [snorts and clears throat] >> Flock has been getting increasingly negative press. >> Oh, really?"
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=812s,812,every 2 days now. >> But most people still don't understand that Flock does not run your license or or any of your personal information. It takes a picture of the car and the plate
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=848s,848,a blurb on the news about some police officer who came forward and said that Flock is doing the cameras are doing all this overt surveillance and everything.
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=891s,891,"actually put it on their phones. And if a vehicle, for instance, a stolen vehicle drives in our town, Flock alerts it. They get the alert on their phone. And what we do is the officers all go"
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=1875s,1875,"person who's the uh, obviously elderly who was alerted by a Flock. But, the missing person uh, they had dementia and"
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=1891s,1891,like to stress to the public there's a big difference between the Flock camera and the speeding cameras that you'll find in our neighboring town.
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=1914s,1914,"something like that. >> But, the speed cameras don't do what Flock does. The speed cameras would not have saved this person. >> No."
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=1919s,1919,">> And that's what we need and that's you know, if we want to you know, advertising Flock, it's it's these stories needing to get out there. And you know, all to the extent that any of"
Berlin,transcript,alpr,alpr_flock,2026-07-15,Police Commission,Police Commission 2026 07 15,https://www.youtube.com/watch?v=Kt8efrU5wHE&t=1935s,1935,">> Mhm. >> I did I did follow that uh, that you again on June 6th with Flock so we joined and had a mission to stop a motorcycle traveling over 100 miles an"
Berlin,transcript,alpr,alpr_flock,2026-05-20,Police Commission,Police Commission 05-20-2026,https://www.youtube.com/watch?v=QeTewQH33cI&t=4752s,4752,"Very good. So, moving on from uh Lieutenant Is there anything on the Flock report saying is that kind of in your review? Um no, the audit is attached in there. Uh nothing new there."
Berlin,transcript,alpr,alpr_flock,2026-05-20,Police Commission,Police Commission 05-20-2026,https://www.youtube.com/watch?v=QeTewQH33cI&t=4789s,4789,effect in October I believe. A lot of those I've already talked with Flock um and they're obviously going to work to put those legislative changes right into
Berlin,transcript,alpr,alpr_flock,2026-04-15,Police Commission,Police Commission 2026-04-15,https://www.youtube.com/watch?v=sid2yPsEPFI&t=1982s,1982,resulted in the apprehension of someone who's fleeing that resulted in the assistance of Flock so it's not being used for inappropriate purposes you know as one example you have someone
Berlin,transcript,alpr,alpr_flock,2026-04-15,Police Commission,Police Commission 2026-04-15,https://www.youtube.com/watch?v=sid2yPsEPFI&t=2009s,2009,Great case from another great officer who again this month Yeah a lot of Flock hits basically what they're doing is the shifts are all watching the Flock as
Berlin,transcript,alpr,alpr_flock,2026-04-15,Police Commission,Police Commission 2026-04-15,https://www.youtube.com/watch?v=sid2yPsEPFI&t=2014s,2014,this month Yeah a lot of Flock hits basically what they're doing is the shifts are all watching the Flock as soon as the stolen car comes into town they all swarm into the area and we
Berlin,transcript,alpr,alpr_flock,2026-04-15,Police Commission,Police Commission 2026-04-15,https://www.youtube.com/watch?v=sid2yPsEPFI&t=2028s,2028,for is because they're coming here to commit crimes So Exactly stolen We get them on the Flock everybody swarms into the area they see us they take off And and again just to echo
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8083s,8083,"there's a lot of work going into trying to attract the groups involved in that. Um, we've had uh flock success here with a Bobcat skid steer door which was uh stolen off of uh construction equipment"
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8420s,8420,">> We act, just to piggyback on that, we have a um a FOI that we had turned down in December for flock from a party who has since filed an appeal with the um FOI commission. They uh I talked to Jeff"
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8443s,8443,budsman. But this person uh using multiple aliases of course is um going to every agency that has flock and asking for specific pictures but you don't get pictures. So that's coming up
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8470s,8470,">> My question, I know we've talked about this before. Maybe I'm just not remembering. The flock camera footage is that >> is that property of the town of Berlin"
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8475s,8475,that >> is that property of the town of Berlin or is it of the flock company? Because if it's not so record maintain the question is is the FYI commission is
Berlin,transcript,alpr,alpr_flock,2026-03-18,Police Commission,Police Commission 2026-03-18,https://www.youtube.com/watch?v=38eotQBP-JQ&t=8579s,8579,>> How about someone who engages us in pursuit? We can't pursue them. Why shouldn't we be able to use flock to go catch them? I know these are alternative tools.
Berlin,transcript,alpr,alpr_flock,2026-02-18,Police Commission,Police Commission Special Meeting 2026 02 18,https://www.youtube.com/watch?v=D2WBUN6SSs0&t=648s,648,">> We have renovation radio. The renovations of radio. >> What about flock? >> Flock is a big one, too. >> This list is getting long,"
Berlin,transcript,alpr,alpr_flock,2026-02-18,Police Commission,Police Commission Special Meeting 2026 02 18,https://www.youtube.com/watch?v=D2WBUN6SSs0&t=650s,650,"renovations of radio. >> What about flock? >> Flock is a big one, too. >> This list is getting long, >> but it all has to be in one page and it"
Berlin,transcript,alpr,alpr_flock,2026-02-18,Police Commission,Police Commission Special Meeting 2026 02 18,https://www.youtube.com/watch?v=D2WBUN6SSs0&t=2921s,2921,make sure I get everyone to update their outcomes because the guys are using Flock um pretty regularly. Um but I in order to track the leads that are generated and the arrests that we're
Berlin,transcript,alpr,alpr_flock,2026-02-18,Police Commission,Police Commission Special Meeting 2026 02 18,https://www.youtube.com/watch?v=D2WBUN6SSs0&t=3026s,3026,"to the victim of that. Um, and secondly, I want to say uh uh thank you for the flock update. It's I'm glad to see that it's working well. It's an very important tool for the town and I'm glad"
Berlin,transcript,alpr,alpr_flock,2025-12-17,Police Commission,Police Commission 2025 12 17,https://www.youtube.com/watch?v=AQe3zisYwT4&t=2361s,2361,"hit down in Clenbury and then they were coming toward Burlin. They actually hit on one of our flock cameras which is right near Home Depot. Um, so I had gotten on the phone immediately with the"
Berlin,transcript,alpr,alpr_flock,2025-12-17,Police Commission,Police Commission 2025 12 17,https://www.youtube.com/watch?v=AQe3zisYwT4&t=2462s,2462,of the vehicles drove at them. So hopefully that case will get resolved. >> Another case assisted by flock by the way. >> Right.
Berlin,transcript,alpr,alpr_flock,2025-12-17,Police Commission,Police Commission 2025 12 17,https://www.youtube.com/watch?v=AQe3zisYwT4&t=2472s,2472,">> Took a lot of leg work on the detective part, but they found that vehicle in the flock. >> Okay. >> Wonderful."
Berlin,transcript,alpr,alpr_flock,2025-11-19,Police Commission,Police Commission 2025 11 19 Part 1,https://www.youtube.com/watch?v=tvS4SHP6m-Y&t=3148s,3148,point and I think a decision that was very very good by the PD and the commission uh to institute Flock um on October 29th Flock ended up uh being utilized to arrest someone for a felony
Berlin,transcript,alpr,alpr_flock,2025-11-19,Police Commission,Police Commission 2025 11 19 Part 1,https://www.youtube.com/watch?v=tvS4SHP6m-Y&t=3152s,3152,very very good by the PD and the commission uh to institute Flock um on October 29th Flock ended up uh being utilized to arrest someone for a felony warrant for burglary lararseny that you
Berlin,transcript,alpr,alpr_flock,2025-11-19,Police Commission,Police Commission 2025 11 19 Part 1,https://www.youtube.com/watch?v=tvS4SHP6m-Y&t=3173s,3173,don't necessarily want in our town. Um so I just want to commend um you know everybody here for supporting flock specifically the the chief in the department for pursuing it and then most
Berlin,transcript,alpr,alpr_flock,2025-10-15,Police Commission,Police Commission 2025 10 15,https://www.youtube.com/watch?v=J20zYeK7wpM&t=673s,673,">> I mean, really, there's only two options, the first and second right now. >> He's going to do a quick flock thing, then you can speak and then you're done. 28."
Berlin,transcript,alpr,alpr_flock,2025-10-15,Police Commission,Police Commission 2025 10 15,https://www.youtube.com/watch?v=J20zYeK7wpM&t=736s,736,">> I put both of these together. >> Yeah, they have that in the packet, right? So, uh, for the flock update this month, uh, going forward, this is what you will see, um, as part of my monthly"
Berlin,transcript,alpr,alpr_flock,2025-10-15,Police Commission,Police Commission 2025 10 15,https://www.youtube.com/watch?v=J20zYeK7wpM&t=764s,764,see that. And then uh this is just some some statistics from our first full month using the flock cameras. Uh filtered out some of uh some of the alerts that we're not interested in like
Berlin,transcript,alpr,alpr_flock,2025-10-15,Police Commission,Police Commission 2025 10 15,https://www.youtube.com/watch?v=J20zYeK7wpM&t=901s,901,transparency obviously is important with this uh this technology. So I've been working with flock safety for uh they have a transparency portal that we uh are setting up and what it what it is.
Berlin,transcript,alpr,alpr_flock,2025-09-17,Police Commission,Police Commission 2025 09 17,https://www.youtube.com/watch?v=ccOsWuDyVqo&t=1555s,1555,">> I think it's important to note too when we're talking about this technology, this is license plate reader technology. I don't really like using the specific brand um brand is not important. License"
Berlin,transcript,alpr,alpr_flock,2025-09-17,Police Commission,Police Commission 2025 09 17,https://www.youtube.com/watch?v=ccOsWuDyVqo&t=1562s,1562,I don't really like using the specific brand um brand is not important. License plate reader is a license plate reader. um like in that case West he's talking about um these companies have pockets so
